PLOT,n,max,min,cancov,rpc1,zmean,zmean_c,z_kurt,z_skew,cv,cv_c,quad_mean,quad_mean_c,h10,h20,h30,h40,h50,h60,h70,h80,h90,h95,h99,hvol,d10,d20,d30,d40,d50,d60,d70,d80,d90,L2,L3,L4,L_cv,L_skew,L_kurt,agb_mgha
7,2721,17.45,0,0.338478500551268,0.713708195516354,2.94988974641676,8.85417792792793,0.250626037557176,1.30389109364076,1.56447501757885,0.410712017805431,5.47654206684499,9.5710935919071,0,0,0,0,0,0.1,3.88,7.37,11.27,12.76,15.05,0.998474258158704,0.343256155825064,0.308342521131937,0.254318265343624,0.207276736493936,0.169790518191841,0.126056596839397,0.0683572216097023,0.027930907754502,0.00441014332965821,2.18862000886352,1.10698495343782,0.247234992909254,0.741932816818679,0.505791297235119,0.112963873083494,40.9035709991606
49,2788,21.6,0,0.469512195121951,0.710545193687231,4.51393472022956,9.844344,-0.213281849059598,1.04072847697936,1.28582074070054,0.49013302858313,7.3519539390331,10.9623663978176,0,0,0,0,0.4,3.842,6.63,10.032,14.43,15.8265,20.1326,2.11934739913217,0.463414634146342,0.381635581061693,0.304878048780488,0.239239598278336,0.182926829268293,0.149928263988522,0.0731707317073171,0.0261836441893831,0.0132711621233859,2.9953198893304,1.14021482540361,0.0711780213695594,0.663571822584549,0.380665460629148,0.0237630784021105,77.2168879750131
64,2482,18.81,0,0.391619661563255,0.678485092667204,3.95507252215955,10.3227641408751,-0.48701172176081,1.04364924644271,1.42025434675607,0.412778639113082,6.86898261752342,11.1667517388456,0,0,0,0,0,1.57399999999999,5.637,10.644,13.61,15.0295,17.0238,1.54888416258625,0.396051571313457,0.344077356970185,0.299758259468171,0.263900080580177,0.229653505237712,0.184125705076551,0.11563255439162,0.0495568090249799,0.0108783239323127,2.78726575803666,1.21140255956708,0.0950806782202384,0.704731896171339,0.434620400323932,0.0341125269257471,101.6623266802
67,2676,22.24,0,0.439461883408072,0.567264573991031,6.26199177877429,14.2572843723313,-1.49712768353312,0.509005209143998,1.1887690707845,0.251638038627348,9.72655614833567,14.7013801498069,0,0,0,0,0,9.18,12.805,14.82,17.295,18.2625,19.655,2.75190670098601,0.438714499252616,0.431614349775785,0.420403587443946,0.403587443946188,0.365097159940209,0.268684603886398,0.176008968609865,0.0728699551569507,0.00822122571001495,3.89573388793429,1.05529232556177,-0.414711047266359,0.62212376278412,0.270884089087856,-0.106452611804617,184.735840624419
75,2048,20.15,0,0.41796875,0.7685546875,4.269677734375,10.2571682464455,-0.613575007471395,0.926903152311834,1.32680708890333,0.398703853026615,7.09275271073404,11.0414803263063,0,0,0,0,0,3.16,7.41,10.582,13.316,15.2865,17.9671,1.78459186553955,0.41796875,0.3818359375,0.3310546875,0.2802734375,0.21923828125,0.14697265625,0.0810546875,0.0302734375,0.00927734375,2.89121226852559,1.12054111161542,0.00396972606888714,0.677149997820341,0.387567915304557,0.0013730316905827,138.42709583617
76,1872,19.26,0,0.763354700854701,0.731837606837607,7.16073717948718,9.45847530422334,-1.00045345804175,0.326726654788155,0.769546624446416,0.469280477062102,9.03469860886302,10.4475122752543,0,0.644000000000001,3.623,5.23,6.495,8.04,10.137,12.626,15.579,16.7035,18.2245,5.46618238754657,0.764957264957265,0.685897435897436,0.556623931623932,0.417735042735043,0.326388888888889,0.237713675213675,0.182692307692308,0.108440170940171,0.031517094017094,3.14721153846154,0.303329931625055,0.0390603302476476,0.439509433117741,0.0963805349332611,0.0124110914599473,93.141269466202
130,2994,19.36,0,0.495991983967936,0.579826319305277,5.49324983299933,11.1333628318584,-1.03029730268048,0.707787054462732,1.17624670825507,0.426253604853126,8.48008014615647,12.1019625888689,0,0,0,0,1.795,6.09,8.7,13.16,16.1,17.37,18.5814,2.72460788310087,0.496993987975952,0.463927855711423,0.408817635270541,0.333667334669339,0.275551102204409,0.233466933867736,0.188376753507014,0.125250501002004,0.0480961923847695,3.44122550591773,1.03937262535002,-0.177180026363883,0.62644620407494,0.302035604339981,-0.0514874791144009,99.0870546920505
159,6065,20.53,0,0.692662819455895,0.392250618301731,7.61564220939819,11.0891965150048,-1.41374859691364,0.171511413085127,0.842186600836092,0.426604464877188,9.95630198418719,12.0558862278803,0,0,1.67,4.516,7.35,9.864,12.388,14.602,16.55,17.598,18.8972,5.27507220472907,0.691838417147568,0.616652926628195,0.543281121187139,0.468920032976092,0.382522671063479,0.303380049464139,0.213520197856554,0.10519373454245701,0.0197856553998351,3.64977863384139,0.286441239618742,-0.287440160933881,0.479247650229331,0.0784818117358703,-0.0787555054075568,121.798322585911
240,6096,17.37,0,0.60744750656168,0.399442257217848,5.4714812992126,9.08703652842626,-1.37381554998413,0.25498799822532,0.928548195898536,0.358797535574533,7.46623733994602,9.65409563826122,0,0,0.01,2.38,5.48,7.46,9.17,10.78,12.42,13.5825,15.38,3.32363767240555,0.610400262467192,0.572014435695538,0.510170603674541,0.427985564304462,0.330544619422572,0.221784776902887,0.114665354330709,0.0416666666666667,0.00705380577427822,2.84423692320197,0.358154387737401,-0.25714933221539,0.519829415045482,0.125922838852046,-0.0904106581690449,54.4438402417391
535,3355,16.41,0,0.253651266766021,0.723099850968703,1.93832488822653,7.90843112244898,2.68364785458996,1.9318208501143,1.92548635422349,0.445296748924244,4.20504502191875,8.65616090170016,0,0,0,0,0,0,0.04,3.84400000000001,8.37,10.95,14.4084,0.491658563302765,0.264977645305514,0.214307004470939,0.176751117734724,0.140089418777943,0.102235469448584,0.0688524590163935,0.042026825633383,0.0235469448584203,0.00715350223546945,1.57052397164406,0.997334606586505,0.446988883806133,0.81024805551613,0.635033036485569,0.284611309267833,3.45070648617073
