PLOT,n,max,min,cancov,rpc1,zmean,zmean_c,z_kurt,z_skew,cv,cv_c,quad_mean,quad_mean_c,h10,h20,h30,h40,h50,h60,h70,h80,h90,h95,h99,hvol,d10,d20,d30,d40,d50,d60,d70,d80,d90,L2,L3,L4,L_cv,L_skew,L_kurt,agb_mgha
750,3503,31.492,0,0.771624322009706,0.383956608621182,15.4339651727091,20.0417277448071,-1.48292371189125,-0.319604127675256,0.69605041761156194,0.379180283549193,18.803788765931,21.4336356214887,0,0,7.366,11.7444,19.514,22.3542,24.1622,25.794,27.5504,28.5897,30.24088,11.9092229123131,0.764773051669997,0.723950899229232,0.647730516699972,0.591493005994862,0.559805880673708,0.511276049100771,0.413074507564944,0.235797887524979,0.0608050242649158,6.03877165627634,-0.602801501525491,-0.526583260484722,0.39126508247889,-0.0998218736916431,-0.0872003928046232,223.579186166137
759,3971,23.986,0,0.501888693024427,0.451019894233191,6.30410173759758,12.686495547407,-1.02440403195859,0.690682892500273,1.13127275187465,0.408447901219794,9.51784870539801,13.7034254824807,0,0,0.028,0.904,2.024,7.029,10.969,14.3,17.364,19.3495,21.8675,3.16395738177587,0.485016368672878,0.435154872828003,0.397884663812642,0.340972047343239,0.271216318307731,0.197179551750189,0.116343490304709,0.053135230420549,0.0120876353563334,3.83807211680147,1.08091287177533,-0.191824855443356,0.60882141129025,0.281629119745703,-0.0499794817829573,81.536847747814
1143,3586,21.103,0,0.504740658114891,0.513943112102621,6.29657334076966,12.6691365187713,-1.29288993041372,0.615225819642222,1.15751105758329,0.420785558188263,9.63078999819865,13.7444645342528,0,0,0,0.03,2.23,5.803,12.0925,15.092,17.4575,18.919,20.1216,3.17813657188876,0.502509760178472,0.439765755716676,0.390407138873397,0.365867261572783,0.334076965978807,0.288901282766313,0.214445064138316,0.127440044617959,0.0479643056330173,3.88981900448124,1.08014342399771,-0.322105636154859,0.61776760056062,0.277684751592128,-0.0828073583330687,1.1254107459527
1302,6909,30.939,0,0.716601534230714,0.348241424229266,17.0194007815892,23.7413120452708,-1.27367365394411,-0.713381104378493,0.660167443897103,0.173855724612023,20.3931767741982,24.0973697913057,0,0,12.2116,20.6352,22.802,24.0962,25.1506,26.21,27.4792,28.1982,29.24896,12.1961287117743,0.714864669271964,0.709654074395716,0.707048776957592,0.699522362136344,0.684035316254161,0.650745404544797,0.556954696772326,0.339991315675206,0.0730930670140397,5.9013779417396,-1.35674790196063,-0.365122270572859,0.346744166699654,-0.229903577665234,-0.0618706807422724,227.49906623885
1363,4546,23.98,0,0.521117465904092,0.508798944126705,5.84846194456665,11.4233451754386,-0.641165744207201,0.829528520653896,1.16182367513779,0.474165101935586,8.9646397656339,12.6419531147912,0,0,0,0.004,2.5595,6.049,9.2305,13.079,16.4905,19.114,22.1167,3.04773566798909,0.505279366476023,0.438627364716234,0.362516498020238,0.290145182578091,0.232292124945007,0.163000439947206,0.092608886933568,0.0488341399032116,0.0162780466344039,3.63161874310616,1.12588287957681,-0.0625726821952558,0.62095278682287,0.310022323162103,-0.0172299700550991,102.130827430176
1400,5550,36.378,0,0.668108108108108,0.435855855855856,15.0031864864865,22.609497005988,-1.69220004311682,-0.131127631449635,0.825529179649924,0.343922705789163,19.4543122502882,23.9089485267747,0,0,0.094,8.507,18.9935,22.9352,25.4953,27.5136,29.6451,30.9343,32.72906,10.0237505390796,0.642702702702703,0.60954954954955,0.585945945945946,0.558378378378378,0.511891891891892,0.431891891891892,0.301261261261261,0.123783783783784,0.00972972972972973,6.88012874537899,-0.0981352733207568,-0.973161536046983,0.458577832887433,-0.0142635809521252,-0.141445250817523,424.999477712599
1617,5480,20.153,0,0.496167883211679,0.431204379562044,3.81462609489051,7.74030800487607,0.734337840842851,1.32234311300336,1.2169105794479,0.566534605756647,6.00800718860128,8.89573579709965,0,0,0.1227,1.1666,1.9695,3.0874,4.4486,7.369,11.6276,14.15455,17.09973,1.89269495474586,0.493978102189781,0.32992700729927,0.227737226277372,0.187408759124088,0.14051094890511,0.0895985401459854,0.0518248175182482,0.018978102189781,0.0031021897810219,2.38165038937656,0.897972377838529,0.237333489581185,0.624347008103009,0.377037864937679,0.0996508516278543,105.935699169509
1637,3594,26.361,0,0.622426265998887,0.522259321090707,8.46440261547023,13.7250808957952,-1.46179123593249,0.368255221707591,0.968925065394295,0.45796899024461,11.785155780279,15.0953412662246,0,0,0.1259,3.1246,5.3495,11.6082,15.2616,17.8486,20.1975,21.5732,23.45119,5.26846651385835,0.606288258208125,0.505564830272677,0.446577629382304,0.417918753478019,0.365609348914858,0.278797996661102,0.171396772398442,0.0673344462993879,0.00723427935447969,4.56511290356055,0.731453209797061,-0.463908934384847,0.539330784575037,0.160226751287261,-0.101620473400126,98.8998467768837
1722,5762,27.214,0,0.608122179798681,0.413224574800417,10.5136704269351,17.3887652825836,-1.7056838623417,-0.0589872847732405,0.87438606390763,0.267062991155038,13.96545648098,17.998019516976,0,0,0.036,2.6864,13.724,16.5156,18.1745,19.6362,21.2498,22.9299,25.3137,6.3935961777127,0.599791738979521,0.57931273863241906,0.569073238458869,0.549114890662964,0.503123915307185,0.407150295036446,0.234814300590073,0.0791391877820201,0.0196112460951059,5.06207861076295,0.121646337263244,-0.722193062716342,0.481475869530241,0.024030906395764,-0.142667295047695,177.434324034478
1753,4569,30.18,0,0.67388925366601,0.456336178594879,11.6918378200919,17.5275578253707,-1.58192407321148,-0.0244111046839565,0.829192717173966,0.360504785426977,15.1877381839579,18.6313972334651,0,0,0.177999999999997,7.443,13.205,17.14,19.6756,21.6884,23.7774,25.1158,27.71784,7.87900386256578,0.658787480849201,0.617421755307507,0.579339023856424,0.519150798861895,0.456773911140293,0.363536878966951,0.227402057342963,0.0855767126285839,0.0151017728168089,5.46007831972414,0.121675617528512,-0.628075904279787,0.466999149641062,0.0222845919790138,-0.115030566871341,190.47492965932
1765,4389,24.904,0,0.523809523809524,0.460241512873092,7.64819093187514,14.7307690253672,-1.42831548749385,0.525912670553648,1.11324986741964,0.421287225117132,11.4443182999136,15.9840990539376,0,0,0,0.0738000000000002,2.909,8.18859999999999,15.2132,17.9632,20.209,21.5732,23.4178,4.00619525002984,0.512417407154249,0.448165869218501,0.410116199589884,0.379357484620643,0.355661881977671,0.30872636135794,0.228525860104807,0.113237639553429,0.0284802916381864,4.58260999841528,1.11225076520982,-0.475890993222647,0.599175679482119,0.242711198551579,-0.103847151162158,104.486745843622
1871,6977,34.292,0,0.732263150351154,0.340977497491759,16.9579716210406,23.2215205264192,-1.36973502385176,-0.576493402757017,0.676270273124367,0.254972771007839,20.4712706603472,23.9643205342369,0,0,8.5214,20.015,22.615,24.1406,25.45,26.73,28.263,29.521,31.60756,12.4176977227886,0.724380106062778,0.709760642109789,0.68568152501075,0.659165830586212,0.632506808083704,0.587788447756916,0.411064927619321,0.148631216855382,0.0189193062921026,6.19359611746098,-1.12047756686853,-0.430770001609759,0.365232131287228,-0.180909046314738,-0.0695508705185559,307.752748814118
2026,4471,26.255,0,0.532319391634981,0.481771415790651,6.74626034444196,12.6376764206955,-0.609412020271796,0.732905660931009,1.09432009534976,0.431965013978585,10.0001076301298,13.7658737476122,0,0.096,0.156,0.249,4.5,8.949,11.097,13.176,17.363,21.6765,24.5603,3.59116520236454,0.525609483337061,0.486244687989264,0.433460076045627,0.326996197718631,0.202415566987251,0.127488257660479,0.0901364348020577,0.0637441288302393,0.0225900246029971,3.9812683502982402,1.05640997044731,-0.0958605770687911,0.590144487023583,0.265345080385796,-0.0240778989594133,55.857617252362
2863,6910,26.618,0,0.712301013024602,0.364833574529667,13.0594198263386,18.3617244399185,-1.33701809838191,-0.569405292387092,0.684694684674371,0.213363275852347,15.8269121630236,18.7749383549664,0,0,4.81029999999999,15.0826,16.8785,18.1614,19.4733,20.7672,22.1804,23.2282,25.23504,9.30223797181459,0.709840810419682,0.698697539797395,0.693053545586107,0.681910274963821,0.653690303907381,0.556150506512301,0.364833574529667,0.15904486251809,0.0301013024602026,4.832794914601,-0.774440391184871,-0.27877073870693603,0.370061991946539,-0.160246897472331,-0.057683130286515,227.478311323099
