PLOT,n,max,min,cancov,rpc1,zmean,zmean_c,z_kurt,z_skew,cv,cv_c,quad_mean,quad_mean_c,h10,h20,h30,h40,h50,h60,h70,h80,h90,h95,h99,hvol,d10,d20,d30,d40,d50,d60,d70,d80,d90,L2,L3,L4,L_cv,L_skew,L_kurt,agb_mgha
39,5202,29.458,0,0.55363321799308,0.739715494040754,9.56466205305652,17.5062946396876,-1.52089260470018,0.422047885956874,1.06473455914003,0.418606321773872,13.9704380868161,18.9777362118151,0,0,0,0.1538,4.6825,13.3542,18.4378,21.4824,24.1889,25.74485,27.86991,5.29531463144998,0.527681660899654,0.470972702806613,0.436370626682045,0.416955017301038,0.383890811226451,0.322183775470973,0.231449442522107,0.122068435217224,0.0288350634371396,5.53638097847536,1.13551364335226,-0.658809244715642,0.578837072106081,0.205100344027437,-0.118996370964534,180.303842386292
87,2140,5.14,0,0.0130841121495327,0.991121495327103,0.0504817757009346,3.4408,86.3115409080616,9.10592606397378,7.24204307234305,0.178448357603496,0.3689754386122,3.49245712930023,0,0,0,0,0,0,0,0.0102,0.039,0.056,2.44633000000001,6.60509214778583e-4,0.0149532710280374,0.014018691588785,0.0130841121495327,0.0130841121495327,0.0088785046728972,0.00654205607476636,0.00373831775700935,4.67289719626168e-4,4.67289719626168e-4,0.0486692766293971,0.0455140251626756,0.0417459856825612,0.964095972331181,0.935169542568964,0.857748225856019,0
232,4023,31.903,0,0.452150136713895,0.565995525727069,6.29775838926175,14.1925265837104,-0.380757157671059,1.00317038976208,1.32658768642812,0.484988549653938,10.461479879786,15.7727496832576,0,0,0,0,0.057,3.935,10.4332,15.1024,20.0686,22.9076,27.4124,2.84753231669578,0.416107382550336,0.364901814566244,0.31866766094954,0.252299279144917,0.179965200099428,0.118568232662192,0.0566741237882178,0.021128511061397,0.00397713149391002,4.26633721467054,1.68295100845194,0.0748981087439511,0.677437423122653,0.394472101892186,0.0175555997979721,291.167730830818
420,3557,22.018,0,0.356761315715491,0.62608940118077006,2.80307759347765,8.05466470092671,2.85716980949884,1.85492953139141,1.64296120389715,0.576890361662909,5.39078000907747,9.29789589703214,0,0,0,0,0,0.1308,3.3632,5.5486,9.7406,14.0122,18.6514,1.0000296503017,0.346640427326399,0.250773123418611,0.162215350014057,0.114984537531628,0.0787180208040484,0.0553837503514197,0.0354231093618218,0.0137756536407085,0.00562271577171774,2.10436367934329,1.13880665268795,0.404357984918404,0.750733295517696,0.541164373756602,0.192152140282421,50.1897482849016
681,2428,21.258,0,0.21334431630972,0.785831960461285,2.92062685337727,13.7086861598441,1.47284456062462,1.77166392880017,2.0471416316911,0.337985328148539,6.65304619259905,14.4690711505961,0,0,0,0,0,0,0.041,4.73640000000001,15.0216,17.4775,19.75258,0.623099139229581,0.21334431630972,0.201812191103789,0.192751235584844,0.172158154859967,0.159802306425041,0.137973640856672,0.103789126853377,0.056836902800659,0.0181219110378913,2.41383716312028,1.58837164831771,0.729693266758222,0.82647913763069,0.658027671702793,0.302295978331436,84.7996265544741
1024,4744,26.036,0,0.619940978077572,0.498946037099494,8.49235876897133,13.985290052356,-1.34292084090375,0.479551893631178,1.02276396922818,0.498399684797002,12.1468212775706,15.6254907844234,0,0,0,2.614,5.2915,10.0384,15.0976,18.7504,21.6327,22.90235,24.91871,5.26476120142173,0.600548060708263,0.504005059021922,0.43212478920742,0.3929173693086,0.350548060708263,0.286256323777403,0.216483979763912,0.130059021922428,0.036256323777403,4.7940994910757,0.974336791295119,-0.422723913856222,0.564519189720527,0.203236664801985,-0.0881758742477352,155.322872768835
1638,4271,29.232,0,0.461016155467104,0.508311870756263,7.61827183329431,16.6993603510583,-1.2314256931533,0.653984067165191,1.21495349023668,0.368346028025274,11.9870217879638,17.7956641752944,0,0,0,0,0.139,8.388,14.549,18.661,22.276,23.741,25.9727,3.51214639188867,0.449777569655818,0.419105595879185,0.394989463825802,0.353547178646687,0.299227347225474,0.231093420744556,0.146804027159916,0.0620463591664716,0.00608756731444627,4.85861183813058,1.49766596137208,-0.343452014516286,0.637757741446935,0.308249765831949,-0.070689329783635,95.088057740353
2520,3378,23.754,0,0.378922439313203,0.558910597986975,4.46150888099467,12.0529836199836,-0.063112817649339,1.19737546537414,1.47581033571909,0.448718514690447,7.95272109106187,13.2098907966392,0,0,0,0,0.057,1.4432,5.8136,11.475,16.3088,18.1539,21.00359,1.69056582820402,0.364712847838958,0.319123741859088,0.274718768502072,0.232089994079337,0.192125518058023,0.147424511545293,0.0920663114268798,0.0346358792184725,0.00828892835997632,3.21162044227722,1.5025271486884,0.242549212000824,0.719850733898169,0.467840822318041,0.0755223776782425,84.1100373993345
2594,8731,23.133,0,0.567747108005956,0.657656625816058,4.94247611957393,8.89813782866836,-0.150933479415788,0.929522929695491,1.10603973674331,0.514023200219681,7.36940225453632,10.0046248353159,0,0,0,1.213,3.373,5.185,7.108,9.912,13.738,15.6565,19.3494,2.8060765232766,0.550337876531898,0.429618600389417,0.306379567059902,0.221280494788684,0.152674378650785,0.0967815828656511,0.0397434429045928,0.0153476119573932,0.00492497995647692,2.9408490076111,0.860921419004453,0.0479989627632852,0.595015319540808,0.292745876029791,0.0163214645291414,80.6815623703797
2702,4010,22.478,0,0.46284289276808,0.559850374064838,5.19258279301746,11.3992671840355,-0.794098816207591,0.793379920512563,1.22843546354121,0.394088336848423,8.22443051114595,12.2520622260281,0,0,0,0,0.116,5.3322,9.3119,11.9846,15.0613,16.965,20.22775,2.40335004085796,0.45785536159601,0.418952618453865,0.376059850374065,0.315211970074813,0.224937655860349,0.149625935162095,0.0810473815461347,0.0356608478802993,0.00997506234413965,3.34480138398081,1.11090073779633,-0.102133795692329,0.644149841670048,0.332127564619158,-0.0305350853361508,217.96422535829
3010,5779,28.068,0,0.704101055545942,0.596989098459941,9.17296487281537,13.1924748364368,-1.17832134522605,0.377012709143949,0.874608457377118,0.489292517664393,12.1859224964348,14.6866491852169,0,0,2.1138,5.2522,7.837,11.2616,14.3492,17.6368,21.0306,22.9231,25.2361,6.45869424943515,0.678491088423603,0.585222356809137,0.480013843225472,0.401107458037723,0.310780411835958,0.223568091365288,0.14552690776951,0.0619484339851185,0.00969025783007441,4.55008406213614,0.6068762075395,-0.195264902881315,0.496031994586678,0.133376922107806,-0.0429145704155723,121.59918272962
3067,3473,21.628,0,0.381226605240426,0.644975525482292,4.23327987330838,11.2953649068323,-0.0539862361979144,1.17830978847892,1.46938490216883,0.441279806221209,7.52342128220394,12.3454601559737,0,0,0,0,0.023,0.09,6.2878,10.2656,15.3544,17.5484,19.79972,1.61383891513397,0.378923121220847,0.34120357040023,0.295421825511086,0.240426144543622,0.186582205585949,0.144831557731068,0.10279297437374,0.0578750359919378,0.01468471062482,3.04141529587695,1.41251314708798,0.221053401883883,0.718453630966769,0.464426265299195,0.0726810975743928,39.7885223963624
