PLOT,n,max,min,cancov,rpc1,zmean,zmean_c,z_kurt,z_skew,cv,cv_c,quad_mean,quad_mean_c,h10,h20,h30,h40,h50,h60,h70,h80,h90,h95,h99,hvol,d10,d20,d30,d40,d50,d60,d70,d80,d90,L2,L3,L4,L_cv,L_skew,L_kurt,agb_mgha
3335,7491,24.293,0,0.664797757308771,0.376985716192765,9.22984167667868,13.9696189606171,-1.59710507418239,0.111502979276863,0.872880746268088,0.411095465403593,12.2510949736502,15.103769414191,0,0,0,4.686,8.482,13.602,16.274,18.14,19.606,20.759,22.6709,6.13597804697101,0.658657055132826,0.595114136964357,0.526898945401148,0.480576692030437,0.431985048725137,0.367774662928848,0.263249232412228,0.109731678013616,0.0204245094112936,4.53436196019113,0.302314138439913,-0.556477720329018,0.491271911158373,0.0666718142693598,-0.122724591731879,162.186486972965
3716,5955,24.259,0,0.592107472712007,0.363560033585223,6.99017464315701,11.9767841642229,-0.954361186776229,0.625117645945152,1.03442296116739,0.478096772119731,10.0567484355307,13.2748456877004,0,0,0,1.8698,4.706,8.2254,11.2278,14.5356,18.1426,20.4097,22.88392,4.13893464177525,0.574139378673384,0.497061293031066,0.429219143576826,0.352980688497061,0.275734676742233,0.199496221662469,0.130142737195634,0.07120067170445,0.0233417296389589,3.98442500649395,0.92675514812079,-0.166191622600931,0.57000364224011,0.232594451297322,-0.041710315122023,48.9610859020867
4199,4251,15.792,0,0.522700541049165,0.609033168666196,3.56800870383439,6.99817210682493,-0.68591305498981,0.731475885315277,1.07078284159738,0.392912868506552,5.22723160077936,7.51873453783581,0,0,0,1.037,2.229,3.836,5.965,7.51,9.27,10.878,12.703,1.86500007996237,0.557045401082098,0.429075511644319,0.368148670900965,0.277346506704305,0.16913667372383,0.0922135968007528,0.0437544107268878,0.0112914608327452,0.00164667137144201,2.08348880933206,0.53740574830128,-0.0543203866240526,0.583936022099111,0.257935509849734,-0.0260718398777803,12.3357533606276
4224,5679,27.367,0,0.717203733051594,0.368198626518753,12.2851486177144,17.2599193147964,-1.63671244686092,-0.227831469445252,0.765288854039015,0.363602458782994,15.4693579737807,18.3651861880893,0,0,2.911,8.8782,15.953,18.582,20.1206,21.6046,22.9492,23.9081,25.45784,8.81095444971838,0.705581968656454,0.641486177143863,0.604331748547279,0.58126430709632,0.547103363268181,0.484064095791513,0.362563831660504,0.176087339320303,0.0269413629160063,5.24448087610243,-0.324266823913705,-0.646183910231781,0.426896005844019,-0.0618301089420106,-0.12321217781082,183.670125604177
4505,6417,29.019,0,0.768583450210379,0.32258064516129,15.1247427146642,19.7164972555397,-1.15414841965643,-0.658031560268379,0.629297425730043,0.267540728734565,17.8699557586719,20.4097984825822,0,0,10.9932,17.0558,19.212,20.709,21.8792,23.1288,24.6462,25.8476,27.55924,11.6246269391809,0.765155056880162,0.743649680536076,0.719806763285024,0.692379616643291,0.655602306373695,0.585320243104254,0.428237494156148,0.194327567399096,0.0406732117812062,5.17146253104577,-1.02227193238693,-0.139348275767488,0.341920694362079,-0.197675594911486,-0.0269456222356713,175.371607850362
4623,8069,30.87,0,0.842483579130004,0.334118230263973,15.2664150452349,18.2036837897853,-1.01984060685834,-0.481841246508195,0.58727029927176,0.360122992942571,17.7040637848512,19.3479501533302,0,5.0456,11.2362,14.643,17.247,19.5364,21.5328,23.837,25.7536,26.8186,28.41444,12.8617039877936,0.829346883132978,0.782005205105961,0.73751394224811,0.673565497583344,0.575040277605651,0.447019457181807,0.296319246498947,0.157268558681373,0.0220597347874582,5.06575262130855,-0.667832107168831,0.0516021586830805,0.331823326321115,-0.131832751634903,0.0101864742597223,256.146449655521
5075,2904,16.625,0,0.194214876033058,0.588498622589532,1.62528271349862,7.88776532769556,5.38721528321302,2.4982365982165202,1.99511990305161,0.496398164309834,3.62665102902041,8.80428035351785,0,0,0,0,0,0.2606,1.2661,1.9282,6.4451,10.6953,13.6477,0.315654080720807,0.228994490358127,0.129132231404959,0.109504132231405,0.0988292011019284,0.0764462809917355,0.0599173553719008,0.0368457300275482,0.0141184573002755,0.00137741046831956,1.29766673083986,0.830835125883936,0.440683418120914,0.798425233999117,0.640253083583499,0.33959676059176,14.701795561822
5577,6337,30.902,0,0.95265898690232,0.40571248224712,16.0745423702067,16.8779028997515,0.298597526963126,-0.518463104324801,0.393881629071398,0.316564741425197,17.2763439426967,17.7032759596278,8.3168,11.214,13.0696,15.0744,16.908,18.2156,19.4812,21.0856,23.6128,25.742,28.86912,15.3135572493196,0.949976329493451,0.936720845826101,0.876913365946031,0.733627899637052,0.581663247593499,0.377623481142496,0.176424175477355,0.0700646993845668,0.0209878491399716,3.51985123470184,-0.314864862130902,0.50543471243599,0.218970540724424,-0.0894540255072948,0.143595475698792,250.754288431583
5886,8078,19.291,0,0.674424362465957,0.34414459024511,7.27418952711067,10.8470374768089,-1.45587400966749,-0.0385559448876269,0.806516500410594,0.333946803212359,9.34496514525899,11.4357810207905,0,0,0,5.5508,8.4195,10.2036,11.669,12.998,14.7715,15.8072,17.46492,4.90589063427816,0.675538499628621,0.641000247586036,0.594577865808368,0.528348601138896,0.426838326318396,0.306263926714533,0.169720227779153,0.0656102995791037,0.0118841297350829,3.31504862754358,0.0615149685107731,-0.281117054014407,0.455727557714642,0.0185562793859694,-0.0848002806591446,155.884675930129
5928,9226,24.022,0,0.672880988510731,0.322566659440711,8.20365673097767,12.3339261811024,-1.42919268773108,0.245186114975598,0.888516457308387,0.443917384606854,10.9738311787524,13.4944105822595,0,0,0,4.293,7.306,10.64,13.9005,16.316,18.4575,19.59275,21.23025,5.52008465054296,0.664209841751572,0.57814871016692,0.503360069369174,0.43030565792326,0.362670713201821,0.280078040320832,0.179167569911121,0.0637329286798179,0.00541946672447431,4.12168286083221,0.447049997598941,-0.369438647950864,0.502420200648863,0.108462978034336,-0.0896329631426981,91.1487703299362
6091,7291,10.62,0,0.443972020298999,0.403374022767796,2.3877525716637,5.33875965355467,-0.194601651456857,0.951402888042454,1.13014358913289,0.373108892574168,3.6030935930297,5.69813500385821,0,0,0,0.182,1.569,2.353,3.304,5.01,6.668,7.914,9.3818,1.06009533321566,0.567549033054451,0.427101906460019,0.308188177204773,0.247428336305034,0.178302016184337,0.115484844328624,0.0706350294884104,0.0296255657660129,0.00726923604443835,1.44357402408479,0.44402054956237,0.0297013998609977,0.604574377268481,0.307584191842101,0.020574906007905,65.5884318882828
6132,5517,34.237,0,0.578212796809861,0.435019032082654,11.3335571868769,19.7693689907673,-1.51066808259805,0.402057152329855,1.03565096973424,0.442555497358444,16.3155147911967,21.6182638653094,0,0,0,1.2234,6.464,14.9072,21.7952,24.985,28.3878,30.0468,31.86908,6.5532077988286,0.555011781765452,0.49284031176364,0.45078847199565,0.414355628058728,0.371760014500634,0.323182889251405,0.241073046945804,0.131411999274968,0.0309951060358891,6.43578401763788,1.2263425272766,-0.757915002260157,0.567852079582732,0.190550603301119,-0.117765760967587,157.323140615346
6760,5727,22.608,0,0.508468657237646,0.480181595949014,5.51765252313602,10.9321152637094,-1.08503396221124,0.619479953582543,1.13044966642133,0.399019651545347,8.32725703564707,11.7699900499134,0,0,0,0,2.488,6.7072,9.9752,12.413,14.758,16.3741,19.50384,2.80555336954288,0.506024096385542,0.452069146149817,0.398638030382399,0.331063383970665,0.252488213724463,0.148943600488912,0.0632093591758338,0.0207787672428846,0.00611140213026017,3.35515061744343,0.899957102193638,-0.225796164314685,0.60807573571822,0.268231505767509,-0.0672983690033977,72.0745886440577
